ticker,score,last_price,strategy_count,avg_strat_return_pct,avg_strat_max_drawdown_pct,avg_strat_sharpe,avg_strat_sortino,avg_strat_calmar,avg_pl_pct_all,pl_std_dev,positive_strat_ratio,avg_trades_per_strat,avg_commission_per_strat,bh_return_pct,bh_max_drawdown_pct,bh_sharpe,top_strategies,worst_strategies
KAYNES,1.312426112333923,4795.10009765625,47,23.896966770191042,15.049222111853878,1.312426112333923,1.6626096252220313,1.520862100889917,23.89421882768346,31.387752633039238,0.723404255319149,61.04255319148936,623.3250396338931,72.49802192347292,47.98717938336154,1.2175290808948926,"kst_strategy:95.99, triple_moving_average_strategy:95.19, ultimate_oscillator_strategy:86.04","dpo_strategy:-1.18, keltner_channel_strategy:-5.95, wavelet_momentum_strategy:-14.30"
DIVISLAB,1.2724744827190855,5549.7001953125,47,11.07401783945463,5.235893619325563,1.2724744827190855,2.015719363037496,2.030150502670461,11.069550747078111,15.81620425185154,0.6595744680851063,62.340425531914896,612.8255886334358,54.14112206841048,13.52672907676016,1.7084207220914167,"vortex_indicator_strategy:48.27, ultimate_oscillator_strategy:47.72, adaptive_momentum_filter_strategy:47.72","dema_strategy:-0.30, fisher_transform_strategy:-0.57, kst_strategy:-6.67"
GODFRYPHLP,1.2697953496700134,7107.64990234375,47,29.227497574507666,18.020519985170115,1.2697953496700134,2.5910428375718104,1.5520634818324375,29.22123883269095,35.77515517206431,0.7872340425531915,61.46808510638298,636.599878937417,115.44933532326982,48.27570760763123,1.4230681878313816,"information_flow_strategy:128.13, triple_moving_average_strategy:120.92, adaptive_momentum_filter_strategy:115.12","zeta_potential_strategy:0.00, mass_index_strategy:-0.13, wavelet_momentum_strategy:-6.56"
MAZDOCK,1.2630178617741445,2578.550048828125,47,36.111753098469215,17.229788519734317,1.2630178617741445,1.9524206513835343,2.0034753975294057,36.10629618032707,38.12183366024606,0.7872340425531915,69.08510638297872,821.2597742231653,160.68790145350894,31.67677107011845,1.7403587759243988,"volume_price_trend_strategy:141.90, information_flow_strategy:137.41, elder_ray_strategy:127.01","zeta_potential_strategy:0.00, schaff_trend_cycle_strategy:-0.64, kauffman_efficiency_strategy:-2.22"
GRSE,1.2434279601694298,1691.25,47,33.520761243518436,26.23822505993209,1.2434279601694298,2.239560455674287,1.2217141732679127,33.51416086939126,38.133214283579406,0.723404255319149,69.97872340425532,855.7775539940368,106.36843057770177,54.89899832525277,1.3655753880994257,"vortex_indicator_strategy:125.68, volume_price_trend_strategy:111.56, adaptive_momentum_filter_strategy:103.59","keltner_channel_strategy:-1.36, simple_trend_reversal_strategy:-5.84, quantum_oscillator_strategy:-13.93"
TRENT,1.224395333657388,5576.75,47,12.508595179231241,11.852808789977628,1.224395333657388,1.894718648353493,1.0127234372062346,12.507059022328484,17.561424672002364,0.6382978723404256,53.87234042553192,547.877723617229,43.38951225752796,41.7154921222889,1.134082431156782,"adaptive_momentum_filter_strategy:61.10, triple_moving_average_strategy:59.34, dual_thrust_strategy:40.46","bollinger_bands_strategy:-5.26, simple_trend_reversal_strategy:-6.44, keltner_channel_strategy:-15.60"
JUBLFOOD,1.1791427135341324,660.8499755859375,47,12.647235591802186,8.498520325949551,1.1791427135341324,1.9838415179537847,1.4280561684510316,12.642764215164506,14.435797167618853,0.6808510638297872,67.25531914893617,704.9086227014419,44.525496001222685,22.208453616225636,1.2782691002819462,"psar_strategy:48.08, information_flow_strategy:45.12, elder_ray_strategy:38.43","fisher_transform_strategy:-2.91, wavelet_momentum_strategy:-3.25, relative_vigor_index_strategy:-3.29"
BSE,1.1598023090740917,5466.0,47,26.502368731350256,11.624815151008319,1.1598023090740917,1.8346480860626018,2.182602327052638,26.495728391749605,27.657775697030523,0.7659574468085106,65.27659574468085,680.3697253417968,99.39884844448986,36.49093561158575,1.37587178244762,"elder_ray_strategy:100.42, information_flow_strategy:93.09, momentum_strategy:77.96","relative_vigor_index_strategy:-0.38, kauffman_efficiency_strategy:-1.05, hull_moving_average_strategy:-12.82"
CHOLAHLDNG,1.150791456268023,1711.4000244140625,47,16.293332009697536,12.245907154892647,1.150791456268023,1.8682551122271942,1.275957718216492,16.286806309843026,21.80342021486921,0.6170212765957447,67.65957446808511,690.228149169922,47.95043353717454,33.39285095674207,1.1919041970120123,"dual_thrust_strategy:65.74, triple_moving_average_strategy:63.83, elder_ray_strategy:54.95","bollinger_bands_strategy:-8.25, wavelet_momentum_strategy:-10.12, hull_moving_average_strategy:-10.82"
PERSISTENT,1.1466770529657506,5211.5498046875,47,12.58010456197287,7.296623024896598,1.1466770529657506,1.505561207896467,1.6544759995004157,12.578685868883486,15.39043588058589,0.723404255319149,57.765957446808514,593.0437410291307,31.987708233849755,22.946093793238308,0.9130512073171261,"triple_moving_average_strategy:53.78, dual_thrust_strategy:47.80, vortex_indicator_strategy:47.50","keltner_channel_strategy:-3.62, wavelet_momentum_strategy:-3.65, dpo_strategy:-5.99"
ZFCVINDIA,1.134231261999249,13100.650390625,47,0.6224371743164259,0.3884582405284212,1.134231261999249,1.2304515885612926,1.540986525096193,0.622437174316405,2.109125557732529,0.2127659574468085,0.8085106382978723,11.103760451296544,-12.848248791136774,44.22434630067177,-0.13405506501324724,"rsi_strategy:13.16, information_flow_strategy:6.27, keltner_channel_strategy:2.07","complex_network_strategy:0.00, zeta_potential_strategy:0.00, quantum_oscillator_strategy:0.00"
